target_id	length	eff_length	est_counts	tpm
spg-PF	6027	5845.76	11.7527	0.0173217
spg-PG	6027	5845.76	11.7527	0.0173217
spg-PH	6009	5827.76	0	0
Atg6-PA	1269	1087.76	290	2.29698
PolE1-PA	6711	6529.76	55	0.0725701
CG43788-PA	189	51.5825	34644	5786.53
CG43789-PA	183	47.6795	4588	829.057
CG43795-PA	4263	4081.76	944	1.99259
CG43796-PA	384	206.56	0	0
CG43797-PA	699	517.815	0	0
CG43798-PA	642	460.865	3580	66.9271
CG43799-PA	750	568.76	0	0
CG43800-PA	384	206.56	0	0
CG43800-PB	384	206.56	0	0
SNF4Agamma-PO	1845	1663.76	2.34355	0.012136
SNF4Agamma-PK	2721	2539.76	147.55	0.50054
SNF4Agamma-PP	2721	2539.76	147.55	0.50054
SNF4Agamma-PQ	2721	2539.76	147.55	0.50054
SNF4Agamma-PB	2844	2662.76	63.8952	0.206742
SNF4Agamma-PJ	2721	2539.76	147.55	0.50054
SNF4Agamma-PI	1617	1435.76	62.4063	0.374489
SNF4Agamma-PR	4203	4021.76	172.931	0.370466
SNF4Agamma-PA	2844	2662.76	63.8952	0.206742
SNF4Agamma-PN	1845	1663.76	2.34355	0.012136
SNF4Agamma-PM	1845	1663.76	2.34355	0.012136
SNF4Agamma-PS	4203	4021.76	172.931	0.370466
SNF4Agamma-PF	4203	4021.76	172.931	0.370466
SNF4Agamma-PG	2445	2263.76	183.682	0.699082
SNF4Agamma-PC	2721	2539.76	147.55	0.50054
SNF4Agamma-PE	2721	2539.76	147.55	0.50054
CG43813-PA	114	16.2854	2	1.05809
CG43814-PA	114	16.2854	0	0
CG43815-PA	165	37.2568	0	0
CG43816-PA	162	35.67	8	1.93232
CG43816-PB	162	35.67	8	1.93232
CG43829-PA	219	70.7747	2801	340.979
Ca-alpha1T-PC	9618	9436.76	0	0
Ca-alpha1T-PE	9603	9421.76	0	0
Ca-alpha1T-PD	9543	9361.76	283	0.260448
Ca-alpha1T-PB	9567	9385.76	0	0
Ca-alpha1T-PF	9657	9475.76	0	0
opm-PC	729	547.815	113.5	1.78507
opm-PA	729	547.815	113.5	1.78507
CG43841-PA	228	76.7674	0	0
CG43843-PA	1038	856.76	0	0
CG43844-PD	186	49.6409	0	0
CG43844-PE	186	49.6409	0	0
CG43844-PF	297	129.68	1	0.0664386
CG43845-PC	201	59.078	0	0
CG43845-PD	201	59.078	0	0
CG43850-PB	231	78.8059	11.5	1.25728
CG43850-PA	231	78.8059	11.5	1.25728
CG43851-PA	438	258.55	0	0
ab-PB	2685	2503.76	0	0
ab-PA	2715	2533.76	0	0
ab-PD	2685	2503.76	0	0
ab-PE	2700	2518.76	0	0
ab-PF	2685	2503.76	0	0
CG43861-PA	1413	1231.76	0	0
CG43861-PB	1269	1087.76	96.0525	0.760796
CG43861-PC	1707	1525.76	412.947	2.33185
CG43861-PD	1413	1231.76	0	0
CG43867-PC	5463	5281.76	0	0
CG43867-PI	4287	4105.76	23.128	0.0485329
CG43867-PH	5085	4903.76	0	0
CG43867-PD	5463	5281.76	0	0
CG43867-PF	4569	4387.76	0	0
CG43867-PB	5211	5029.76	18.0679	0.0309494
CG43867-PA	5307	5125.76	49.7363	0.0836002
CG43867-PJ	5211	5029.76	18.0679	0.0309494
CG43867-PK	5559	5377.76	0	0
CG43867-PL	4473	4291.76	0	0
CG43880-PA	489	308.609	9	0.251261
CG43886-PA	216	68.7398	0	0
CG43894-PB	708	526.815	0	0
CG43894-PC	708	526.815	0	0
CG43894-PD	576	395.129	0	0
CG43894-PE	699	517.815	0	0
CG43895-PA	168	38.9007	0	0
CG43896-PB	3975	3793.76	0	0
CG43896-PC	6342	6160.76	0	0
CG43896-PD	6342	6160.76	0	0
CG43897-PB	1506	1324.76	89.8046	0.584055
CG43897-PE	948	766.76	0	0
CG43897-PC	1506	1324.76	89.8046	0.584055
CG43897-PF	1065	883.76	260.06	2.53531
CG43897-PA	1389	1207.76	0	0
CG43897-PG	1065	883.76	260.06	2.53531
CG43897-PH	1068	886.76	184.764	1.79517
CG43897-PI	621	440.088	0	0
CG43897-PJ	1506	1324.76	89.8046	0.584055
CG43897-PK	1509	1327.76	20.2825	0.131611
CG43897-PL	1503	1321.76	0	0
CG43897-PM	4158	3976.76	16.3174	0.0353519
CG43897-PN	4020	3838.76	6.278	0.0140904
CG43897-PO	648	466.865	0	0
CG43897-PP	372	195.151	291.342	12.8625
CG43897-PQ	900	718.76	284.411	3.40922
CG43897-PR	1341	1159.76	6.07211	0.0451091
Eip93F-PA	3498	3316.76	0	0
Eip93F-PC	3567	3385.76	816.085	2.07669
Eip93F-PB	3567	3385.76	515.915	1.31285
how-PE	1215	1033.76	53.7971	0.448365
how-PA	1218	1036.76	46.199	0.383925
how-PD	1218	1036.76	46.199	0.383925
how-PC	1143	961.76	76.7059	0.687155
how-PB	1128	946.76	31.5105	0.286753
how-PF	1257	1075.76	12.5885	0.100821
CkIIalpha-PF	1011	829.76	217.857	2.2621
CkIIalpha-PG	1011	829.76	217.857	2.2621
CkIIalpha-PE	1011	829.76	217.857	2.2621
CkIIalpha-PD	1011	829.76	217.857	2.2621
CkIIalpha-PB	1011	829.76	217.857	2.2621
CkIIalpha-PC	1011	829.76	217.857	2.2621
CkIIalpha-PA	1011	829.76	217.857	2.2621
rdx-PC	1212	1030.76	654.268	5.46878
rdx-PA	1221	1039.76	109.16	0.904532
rdx-PB	1125	943.76	0	0
rdx-PE	2490	2308.76	55.4113	0.206782
rdx-PF	1221	1039.76	109.16	0.904532
CG17646-PB	2301	2119.76	8.5	0.0345481
CG17646-PA	2301	2119.76	8.5	0.0345481
gpp-PD	6414	6232.76	671.24	0.927876
gpp-PE	5547	5365.76	11.2476	0.0180602
gpp-PB	5547	5365.76	11.2476	0.0180602
gpp-PC	5547	5365.76	11.2476	0.0180602
gpp-PF	5697	5515.76	35.0172	0.0546976
CG43901-PC	6648	6466.76	0.633506	0.000844027
CG43901-PA	6846	6664.76	0	0
CG43901-PB	6651	6469.76	0.366494	0.000488058
CG43902-PA	3663	3481.76	0	0
CG43915-PA	318	147.331	0	0
CG43919-PA	474	293.7	0	0
CG43920-PB	171	40.7026	0	0
CG43920-PC	171	40.7026	0	0
hwt-PA	5307	5125.76	0	0
hwt-PB	4533	4351.76	0	0
hwt-PC	2643	2461.76	4.59904	0.0160959
hwt-PD	4350	4168.76	46.401	0.0958987
CG43922-PA	246	89.5615	0	0
CG43923-PA	405	226.268	0	0
CG43924-PA	405	226.268	0	0
CG43925-PA	264	103.154	30	2.5057
CG43931-PA	297	129.68	752	49.9618
Gr39a-PD	1146	964.76	9.63792	0.086071
Gr39a-PA	1116	934.76	22.5398	0.20775
Gr39a-PC	1146	964.76	24.6302	0.219959
Gr39a-PB	1119	937.76	32.1921	0.295767
garz-PA	5223	5041.76	349.083	0.596539
garz-PC	5226	5044.76	138.565	0.236649
garz-PB	5952	5770.76	5754.35	8.59124
Glg1-PB	3324	3142.76	596.759	1.63599
Glg1-PA	3312	3130.76	2071.14	5.69971
Hr4-PG	5961	5779.76	0	0
Hr4-PF	4836	4654.76	0	0
Hr4-PE	5529	5347.76	0	0
Hr4-PD	4590	4408.76	0.000423411	8.27444e-07
Hr4-PC	4557	4375.76	2.99958	0.00590608
Hr4-PH	5592	5410.76	0	0
Hr4-PI	6372	6190.76	0	0
Hr4-PJ	5532	5350.76	0	0
Hr4-PK	5532	5350.76	0	0
CG43935-PA	129	21.8606	0	0
CG43938-PA	252	94.0629	6	0.549573
Glut1-PAA	1869	1687.76	6.4546	0.0329497
Glut1-PM	1437	1255.76	0	0
Glut1-PL	1809	1627.76	0	0
Glut1-PJ	1647	1465.76	0	0
Glut1-PC	1446	1264.76	9.22464	0.0628397
Glut1-PB	1446	1264.76	9.22464	0.0628397
Glut1-PD	1527	1345.76	84.0644	0.538192
Glut1-PE	1467	1285.76	4.59447	0.030787
Glut1-PO	1716	1534.76	8.97953	0.0504087
Glut1-PP	4323	4141.76	0	0
Glut1-PQ	3981	3799.76	28.8411	0.0653955
Glut1-PR	2409	2227.76	0	0
Glut1-PS	1944	1762.76	0	0
Glut1-PT	450	270.206	7.008	0.223456
Glut1-PU	927	745.76	14.3858	0.166199
Glut1-PV	2154	1972.76	3.64314	0.0159109
Glut1-PW	2235	2053.76	18.5796	0.0779435
Glut1-PX	2355	2173.76	0	0
Glut1-PY	1989	1807.76	0	0
Glut1-PZ	1647	1465.76	0	0
PsGEF-PA	4590	4408.76	0	0
PsGEF-PB	2361	2179.76	0.644776	0.00254855
PsGEF-PC	4482	4300.76	0	0
PsGEF-PE	8334	8152.76	0	0
PsGEF-PF	8217	8035.76	0	0
PsGEF-PG	6102	5920.76	0	0
PsGEF-PH	6021	5839.76	0	0
PsGEF-PI	4212	4030.76	4.35522	0.00930928
CG43954-PA	357	181.607	9	0.426974
Fife-PB	2910	2728.76	2	0.00631476
Fife-PF	1932	1750.76	0	0
Fife-PG	1932	1750.76	0	0
Fife-PD	3945	3763.76	0	0
CaMKII-PD	1593	1411.76	175.626	1.07182
CaMKII-PE	1530	1348.76	254.923	1.62842
CaMKII-PG	1551	1369.76	95.9957	0.60381
CaMKII-PA	1473	1291.76	56.5	0.376842
CaMKII-PC	1473	1291.76	56.5	0.376842
CaMKII-PJ	1596	1414.76	160.46	0.977187
CaMKII-PI	1593	1411.76	175.626	1.07182
CaMKII-PB	1530	1348.76	254.923	1.62842
CaMKII-PH	1473	1291.76	56.5	0.376842
CaMKII-PK	1449	1267.76	20.2583	0.137676
CaMKII-PL	1569	1387.76	54.4597	0.338107
CaMKII-PM	1515	1333.76	73.2278	0.473032
Eogt-PB	1563	1381.76	57	0.355414
Eogt-PA	1563	1381.76	57	0.355414
Lst8-PA	942	760.76	231	2.61612
ens-PB	2556	2374.76	28.8757	0.104763
ens-PI	2802	2620.76	75.686	0.248817
ens-PK	3048	2866.76	65.9568	0.198226
ens-PA	2664	2482.76	0	0
ens-PG	3303	3121.76	0	0
ens-PE	2697	2515.76	202.849	0.694699
ens-PF	3726	3544.76	72.5719	0.17639
ens-PC	2502	2320.76	0	0
ens-PJ	2907	2725.76	141.227	0.446397
ens-PD	2952	2770.76	212.985	0.662281
ens-PH	2547	2365.76	0	0
ens-PL	2697	2515.76	202.849	0.694699
mgr-PA	585	404.088	628	13.3899
Mhc-PR	5889	5707.76	292.364	0.441318
Mhc-PC	5889	5707.76	0	0
Mhc-PD	5889	5707.76	0	0
Mhc-PK	5811	5629.76	71.4855	0.109401
Mhc-PP	5850	5668.76	0	0
Mhc-PM	5811	5629.76	0	0
Mhc-PA	5889	5707.76	0	0
Mhc-PN	5850	5668.76	0	0
Mhc-PG	5889	5707.76	0	0
Mhc-PL	5811	5629.76	32.6172	0.0499171
Mhc-PI	5889	5707.76	4517.15	6.81854
Mhc-PB	5889	5707.76	34.1043	0.0514796
Mhc-PQ	5889	5707.76	6120.74	9.23912
Mhc-PF	5889	5707.76	168.449	0.25427
Mhc-PU	5850	5668.76	0	0
Mhc-PO	5889	5707.76	0	0
Mhc-PT	5889	5707.76	115.757	0.174733
Mhc-PH	5889	5707.76	712.375	1.07531
Mhc-PS	5889	5707.76	0	0
Mhc-PE	5889	5707.76	3820.35	5.76673
Mhc-PV	5889	5707.76	38.6061	0.0582751
CG43965-PA	117	17.2652	3	1.49707
CG43968-PA	3081	2899.76	0	0
RhoGEF3-PA	3036	2854.76	0	0
RhoGEF3-PE	2793	2611.76	0	0
RhoGEF3-PC	2778	2596.76	0	0
RhoGEF3-PB	2799	2617.76	0	0
RhoGEF3-PF	3036	2854.76	0	0
RhoGEF3-PG	2763	2581.76	0	0
RhoGEF3-PH	3081	2899.76	150.149	0.446122
RhoGEF3-PJ	2463	2281.76	15.4253	0.0582447
RhoGEF3-PK	2463	2281.76	15.4253	0.0582447
RhoGEF3-PL	10560	10378.8	0	0
RhoGEF3-PM	10557	10375.8	0	0
RhoGEF3-PQ	2916	2734.76	0	0
CG43980-PB	3981	3799.76	3	0.00680233
CG43980-PC	4650	4468.76	0	0
CG1172-PA	750	568.76	22	0.333262
CG1172-PC	750	568.76	22	0.333262
CG1172-PB	750	568.76	22	0.333262
CG43982-PA	261	100.866	52	4.44171
CG43993-PA	246	89.5615	2672	257.044
CG43996-PA	984	802.76	0	0
CG43997-PA	420	240.825	0	0
CG43998-PB	462	281.846	0	0
CG43998-PC	462	281.846	0	0
CG43998-PD	462	281.846	0	0
CG43999-PB	501	320.515	2	0.0537618
CG43999-PC	501	320.515	2	0.0537618
CG44000-PB	408	229.13	63.6	2.39148
CG44000-PD	408	229.13	63.6	2.39148
CG44000-PC	408	229.13	63.6	2.39148
CG44000-PE	408	229.13	63.6	2.39148
CG44000-PF	408	229.13	63.6	2.39148
CG44001-PA	546	365.244	81	1.91071
CG44001-PB	546	365.244	81	1.91071
CG44001-PC	546	365.244	81	1.91071
CG44001-PD	546	365.244	81	1.91071
CG44001-PE	546	365.244	81	1.91071
CG44002-PA	1038	856.76	39	0.392191
CG44004-PB	1107	925.76	0	0
CG44004-PC	1107	925.76	0	0
CG44005-PA	1113	931.76	0	0
CG44005-PB	1113	931.76	0	0
CG44006-PA	1125	943.76	9	0.0821625
CG44008-PB	240	85.1171	152	15.3858
CG44008-PA	240	85.1171	152	15.3858
Vti1b-PA	369	192.485	164	7.34072
Vti1b-PB	222	72.7841	0	0
Rgk1-PA	1497	1315.76	7	0.0458368
Rgk1-PB	4140	3958.76	0	0
Rgk1-PC	1545	1363.76	0	0
CG44013-PC	660	478.865	0	0
CG44013-PB	660	478.865	0	0
CG44014-PA	660	478.865	0	0
Hph-PB	837	655.76	0	0
Hph-PA	978	796.76	259.5	2.8061
Hph-PC	1437	1255.76	110.75	0.759853
Hph-PD	1437	1255.76	110.75	0.759853
Pburs-PA	426	246.678	0	0
Pde1c-PH	2859	2677.76	642.965	2.06875
Pde1c-PB	2505	2323.76	0	0
Pde1c-PC	1818	1636.76	168.889	0.889013
Pde1c-PE	3522	3340.76	71.8837	0.185386
Pde1c-PD	3414	3232.76	0	0
Pde1c-PG	2505	2323.76	0	0
Pde1c-PJ	3477	3295.76	0	0
Pde1c-PK	3030	2848.76	82.552	0.249669
Pde1c-PL	2568	2386.76	0	0
koko-PB	780	598.76	44.5	0.640324
koko-PC	780	598.76	44.5	0.640324
koko-PD	780	598.76	44.5	0.640324
koko-PE	780	598.76	44.5	0.640324
pre-lola-G-PC	1311	1129.76	45.3217	0.345631
pre-lola-G-PD	1311	1129.76	45.3217	0.345631
CG44037-PA	216	68.7398	0	0
CG44038-PA	153	31.4372	0	0
CG44040-PA	183	47.6795	0	0
CG44044-PA	201	59.078	3	0.43751
vih-PA	537	356.28	152	3.67574
AP-2alpha-PA	2823	2641.76	875.335	2.85478
AP-2alpha-PB	2859	2677.76	13.6652	0.0439682
CG44085-PC	2511	2329.76	0.000976706	3.61198e-06
CG44085-PD	2757	2575.76	180.808	0.60479
CG44085-PH	2271	2089.76	114.683	0.47282
CG44085-PF	2709	2527.76	223.754	0.762653
CG44085-PG	2829	2647.76	16.2761	0.052962
CG44085-PM	2595	2413.76	0	0
CG44085-PI	2502	2320.76	0.878573	0.00326167
CG44085-PJ	2940	2758.76	3.87477	0.0121011
CG44085-PK	2940	2758.76	3.87477	0.0121011
CG44085-PL	2502	2320.76	0.878573	0.00326167
CG44085-PN	3024	2842.76	5.18435	0.0157125
CG44085-PO	7146	6964.76	59.6342	0.0737704
CG44085-PP	6741	6559.76	189.153	0.248438
RapGAP1-PD	2802	2620.76	96.0861	0.315883
RapGAP1-PE	2553	2371.76	136.762	0.496806
RapGAP1-PF	2631	2449.76	0	0
RapGAP1-PH	2880	2698.76	216.066	0.689787
RapGAP1-PI	2802	2620.76	96.0861	0.315883
CG44088-PA	375	197.991	6925	301.347
CG44090-PA	300	132.061	0	0
CG44094-PA	273	109.882	2	0.156818
CG44098-PE	2442	2260.76	0	0
CG44098-PB	1839	1657.76	2.04949	0.0106517
CG44098-PC	2442	2260.76	0	0
CG44098-PD	2328	2146.76	21.9505	0.0880955
pHCl-1-PI	2265	2083.76	0	0
pHCl-1-PH	2289	2107.76	0	0
pHCl-1-PC	1914	1732.76	9.64873	0.047976
pHCl-1-PD	2214	2032.76	0	0
pHCl-1-PE	2289	2107.76	0	0
pHCl-1-PF	2340	2158.76	0	0
pHCl-1-PG	2046	1864.76	0	0
pHCl-1-PJ	2319	2137.76	0	0
pHCl-1-PK	2241	2059.76	0	0
pHCl-1-PL	2244	2062.76	13.0794	0.05463
pHCl-1-PM	2865	2683.76	19.0838	0.0612651
pHCl-1-PN	2937	2755.76	12.9483	0.0404823
pHCl-1-PO	2790	2608.76	20.7922	0.0686686
pHCl-1-PP	2265	2083.76	15.1424	0.0626094
pHCl-1-PS	2325	2143.76	8.01258	0.0322024
pHCl-1-PT	2313	2131.76	8.2926	0.0335155
pHCl-1-PU	2268	2086.76	1.54347e-05	6.37264e-08
CG44102-PB	882	700.76	5540.44	68.1189
CG44102-PC	591	410.088	553.563	11.6301
smt3-PA	273	109.882	544.5	42.6938
smt3-PB	273	109.882	544.5	42.6938
Piezo-PE	8130	7948.76	5.27264	0.00571507
Piezo-PF	8016	7834.76	0	0
Piezo-PG	8061	7879.76	0	0
Piezo-PH	7713	7531.76	323.571	0.37014
Piezo-PI	7656	7474.76	622.346	0.717343
Piezo-PJ	7866	7684.76	0	0
Piezo-PK	7716	7534.76	28.033	0.0320547
Piezo-PL	7656	7474.76	0	0
Piezo-PM	7602	7420.76	9.29595	0.0107929
Piezo-PO	8517	8335.76	14.4816	0.014968
Piezo-PP	8922	8740.76	1.56142e-06	1.53909e-09
fd3F-PC	2235	2053.76	0	0
fd3F-PD	2295	2113.76	0	0
Src42A-PA	1554	1372.76	634.585	3.9828
Src42A-PB	4794	4612.76	21.4147	0.0399984
Pcf11-PF	5553	5371.76	7.69561e-05	1.23429e-07
Pcf11-PG	5838	5656.76	0	0
Pcf11-PB	1722	1540.76	175.288	0.980191
Pcf11-PC	261	100.866	396.231	33.8451
Pcf11-PD	5862	5680.76	407.455	0.617968
Pcf11-PE	5520	5338.76	668.012	1.07804
Pcf11-PH	5520	5338.76	668.012	1.07804
Nrg-PA	3720	3538.76	375.998	0.915434
Nrg-PB	3909	3727.76	33.0958	0.0764921
Nrg-PC	3720	3538.76	375.998	0.915434
Nrg-PD	3720	3538.76	375.998	0.915434
Nrg-PE	3909	3727.76	33.0958	0.0764921
Nrg-PF	3720	3538.76	375.998	0.915434
Nrg-PG	3930	3748.76	177.723	0.408458
Nrg-PH	3720	3538.76	375.998	0.915434
Nrg-PI	3909	3727.76	33.0958	0.0764921
Slh-PC	1920	1738.76	1375.5	6.81575
Slh-PG	1920	1738.76	1375.5	6.81575
CG4267-PA	1125	943.76	0.5	0.00456458
CG4267-PB	1125	943.76	0.5	0.00456458
CG44139-PA	171	40.7026	3330	704.879
CG44140-PA	180	45.8926	0	0
CG44141-PA	180	45.8926	0	0
CG44142-PA	252	94.0629	0	0
ppk18-PA	1662	1480.76	1	0.00581846
CG44153-PA	5841	5659.76	1.5	0.00228342
CG44153-PB	5841	5659.76	1.5	0.00228342
koi-PA	2898	2716.76	34.9842	0.110946
koi-PB	2646	2464.76	20.8663	0.0729396
koi-PC	2898	2716.76	34.9842	0.110946
koi-PD	1350	1168.76	186.7	1.37629
koi-PE	1098	916.76	95.7656	0.900008
koi-PF	1350	1168.76	186.7	1.37629
Np-PA	3126	2944.76	0.5	0.00146289
Np-PB	3126	2944.76	0.5	0.00146289
CG44158-PA	282	117.091	1	0.0735814
Irk1-PB	1668	1486.76	13.8599	0.0803176
Irk1-PE	1623	1441.76	0	0
Irk1-PD	1599	1417.76	0	0
Irk1-PC	1581	1399.76	1.8484e-07	1.13772e-09
Irk1-PF	1959	1777.76	145.07	0.703068
Irk1-PG	1959	1777.76	145.07	0.703068
Irk1-PH	1581	1399.76	1.8484e-07	1.13772e-09
Strn-Mlck-PG	2199	2017.76	0	0
Strn-Mlck-PB	2790	2608.76	4005.87	13.2299
Strn-Mlck-PJ	1731	1549.76	30.6304	0.170287
Strn-Mlck-PM	2742	2560.76	0	0
Strn-Mlck-PN	1809	1627.76	64.1126	0.339348
Strn-Mlck-PR	5757	5575.76	0	0
Strn-Mlck-PS	24651	24469.8	0.278292	9.7986e-05
Strn-Mlck-PT	23718	23536.8	3.0467	0.00111526
Strn-Mlck-PU	24768	24586.8	35.2013	0.0123353
Strn-Mlck-PV	23835	23653.8	456.857	0.166407
CG44163-PA	357	181.607	0	0
FDY-PD	951	769.76	0	0
FDY-PE	990	808.76	0	0
cv-d-PA	4413	4231.76	11	0.0223957
St3-PA	996	814.76	29.0786	0.307494
St3-PB	942	760.76	0	0
St3-PC	1581	1399.76	20.9214	0.128774
CG44174-PA	132	23.2139	0	0
Cdep-PE	3504	3322.76	1485.14	3.85089
Cdep-PC	1215	1033.76	0	0
Cdep-PF	3492	3310.76	0	0
Cdep-PG	12822	12640.8	35.8599	0.0244415
CG44194-PA	198	57.0692	23	3.47231
CG44194-PB	198	57.0692	23	3.47231
CG44195-PA	2085	1903.76	3	0.0135769
CG44198-PB	174	42.4494	3182	645.835
eIF4E3-PA	735	553.815	4	0.0622283
Sgt1-PA	537	356.28	106	2.56334
Oseg1-PA	3510	3328.76	95.5	0.24718
Oseg1-PB	3510	3328.76	95.5	0.24718
Spn42Da-PB	1275	1093.76	57.6922	0.454452
Spn42Da-PA	1179	997.76	0	0
Spn42Da-PD	1236	1054.76	55.9904	0.457354
Spn42Da-PE	1236	1054.76	46.6587	0.381129
Spn42Da-PF	1236	1054.76	46.6587	0.381129
Spn42Da-PG	1140	958.76	0	0
Spn42Da-PH	1140	958.76	0	0
Spn42Da-PI	1221	1039.76	0	0
Spn42Da-PJ	1125	943.76	0	0
Spn42Da-PK	1140	958.76	0	0
Spn42Da-PL	1140	958.76	0	0
Gr22c-PA	1152	970.76	0	0
Gr2a-PB	1233	1051.76	0	0
Gr2a-PC	1287	1105.76	0	0
Meltrin-PC	4224	4042.76	132.468	0.28231
Meltrin-PD	2928	2746.76	20.5318	0.0644019
CG44215-PB	117	17.2652	0	0
CG44215-PC	117	17.2652	0	0
CG44227-PA	162	35.67	0	0
PIG-V-PA	1350	1168.76	143.333	1.05661
PIG-V-PB	1350	1168.76	143.333	1.05661
PIG-V-PC	1350	1168.76	143.333	1.05661
CG44242-PA	213	66.9904	167.523	21.5453
CG44242-PB	243	87.451	164.477	16.2044
CG44243-PA	1191	1009.76	820.5	7.00089
CG44243-PB	1191	1009.76	820.5	7.00089
CG44245-PA	1311	1129.76	602.021	4.59112
CG44245-PB	1323	1141.76	839.979	6.33849
CG44247-PA	1611	1429.76	2.5	0.015065
CG44247-PB	1611	1429.76	2.5	0.015065
CG44249-PA	1224	1042.76	109	0.900606
CG44250-PB	861	679.76	10	0.126747
CG44250-PC	894	712.76	0	0
CG44251-PA	1437	1255.76	9	0.0617488
CG44251-PB	1353	1171.76	0	0
Fatp2-PE	2145	1963.76	0.5	0.00219368
Fatp2-PD	2145	1963.76	0.5	0.00219368
Fatp2-PB	2112	1930.76	0	0
CG44253-PA	237	83.2383	0	0
sud1-PA	1611	1429.76	121.643	0.73302
PIG-S-PC	1611	1429.76	824.572	4.96888
Gyg-PB	1002	820.76	1089.84	11.4403
Gyg-PE	2100	1918.76	527.146	2.36702
Gyg-PD	1638	1456.76	26.9899	0.159627
Gyg-PG	1071	889.76	1036.61	10.0378
Gyg-PH	1005	823.76	7.41242	0.0775268
Gyg-PI	864	682.76	0	0
Snp-PD	846	664.76	252.303	3.27002
Snp-PE	672	490.865	19.5657	0.343421
Snp-PF	672	490.865	19.5657	0.343421
Snp-PG	672	490.865	19.5657	0.343421
Atf-2-PA	1146	964.76	158	1.41101
Trpm-PA	5820	5638.76	56.6776	0.0866005
Trpm-PB	3396	3214.76	198.662	0.532426
Trpm-PD	5766	5584.76	0	0
Trpm-PE	6072	5890.76	2311.51	3.38078
Trpm-PF	5991	5809.76	55.8401	0.0828095
Trpm-PG	5787	5605.76	0	0
Trpm-PH	5907	5725.76	148.395	0.223295
Trpm-PI	5862	5680.76	141.092	0.213988
Trpm-PJ	5571	5389.76	377.825	0.603968
CG44257-PA	147	28.933	0	0
CG44259-PA	198	57.0692	0	0
CG44261-PA	297	129.68	2	0.132877
CG44270-PA	393	215.048	8	0.320514
CG44271-PA	321	149.972	0	0
Vha68-1-PA	1845	1663.76	79.0706	0.409465
Vha68-1-PB	1845	1663.76	79.0706	0.409465
CG42688-PA	153	31.4372	0.5	0.137031
CG42688-PB	153	31.4372	0.5	0.137031
CG17097-PB	3264	3082.76	1.28413e+06	3588.9
CG32727-PA	369	192.485	0	0
CG13639-PA	210	64.9866	4129	547.411
CG18258-PA	1407	1225.76	701	4.92726
CG18234-PC	1548	1366.76	24721	155.835
CG15425-PA	618	437.088	0	0
CG14717-PA	921	739.76	0	0
CG14717-PB	921	739.76	0	0
CG30060-PA	609	428.088	72	1.44908
Inx3-PA	1188	1006.76	28	0.239621
Inx3-PB	1188	1006.76	28	0.239621
Inx3-PC	1188	1006.76	28	0.239621
l(3)neo38-PA	1143	961.76	0	0
l(3)neo38-PB	1344	1162.76	0	0
l(3)neo38-PC	1344	1162.76	0	0
l(3)neo38-PD	1305	1123.76	0	0
l(3)neo38-PF	1122	940.76	0	0
l(3)neo38-PG	1083	901.76	0	0
l(3)neo38-PI	1122	940.76	0	0
l(3)neo38-PJ	1083	901.76	0	0
l(3)neo38-PK	1344	1162.76	0	0
l(3)neo38-PL	1368	1186.76	294	2.13441
Dscam2-PI	5430	5248.76	0.652451	0.00107099
Dscam2-PH	6123	5941.76	0	0
Dscam2-PG	5427	5245.76	1.28097	0.00210389
Dscam2-PK	5502	5320.76	6.8005e-08	1.10118e-10
Dscam2-PE	1632	1450.76	0	0
Dscam2-PM	5442	5260.76	0.0440813	7.21935e-05
Dscam2-PJ	6225	6043.76	0	0
Dscam2-PF	2259	2077.76	0	0
Dscam2-PL	5445	5263.76	0.0224956	3.68209e-05
Dscam2-PN	6258	6076.76	0	0
Dscam2-PO	6111	5929.76	0	0
Dscam2-PP	6306	6124.76	0	0
Dscam2-PQ	5907	5725.76	0	0
Dscam2-PR	5904	5722.76	0	0
Dscam2-PS	6141	5959.76	0	0
pAbp-PC	1905	1723.76	11759.3	58.7758
pAbp-PB	1905	1723.76	11759.3	58.7758
pAbp-PA	1905	1723.76	11759.3	58.7758
SC35-PA	339	165.412	96.9231	5.04839
SC35-PB	588	407.088	192.026	4.06409
SC35-PC	588	407.088	192.026	4.06409
SC35-PD	588	407.088	192.026	4.06409
CG44286-PC	138	25.3059	41.75	14.2143
CG44286-PD	138	25.3059	41.75	14.2143
CG44286-PA	138	25.3059	41.75	14.2143
CG44286-PB	138	25.3059	41.75	14.2143
CG44290-PA	210	64.9866	0	0
COX7CL-PA	231	78.8059	1	0.109329
Sfp33A4-PA	153	31.4372	2718	744.899
nac-PA	1014	832.76	386	3.99356
tn-PD	3747	3565.76	404.182	0.976601
tn-PE	3834	3652.76	10.6072	0.0250192
tn-PF	2484	2302.76	113.277	0.423824
tn-PB	4062	3880.76	130.732	0.290239
tn-PA	4062	3880.76	130.732	0.290239
tn-PC	4554	4372.76	118.471	0.233426
CG44303-PA	267	105.418	25	2.04323
CG44314-PB	294	127.054	0	0
CG44314-PA	294	127.054	0	0
CG44314-PC	294	127.054	0	0
CG44325-PA	441	261.419	0	0
CG44325-PB	378	200.87	15.2274	0.653137
CG44325-PC	384	206.56	0	0
CG44325-PD	441	261.419	3.54512	0.116839
CG44325-PE	378	200.87	15.2274	0.653137
Neto-PA	2034	1852.76	3.04879	0.0141775
Neto-PB	2469	2287.76	24.9512	0.0939666
