target_id	length	eff_length	est_counts	tpm
Mvl-PB	1791	1648.5	0	0
Mvl-PD	1791	1648.5	0	0
Mvl-PE	1791	1648.5	0	0
Mvl-PH	1920	1777.5	244.051	1.82278
Mvl-PF	1818	1675.5	5.22887	0.0414313
Mvl-PG	1824	1681.5	92.7205	0.732055
nan-PA	2502	2359.5	0	0
nan-PB	2505	2362.5	0	0
CG33489-PA	1494	1351.5	8.5	0.0834965
CG33489-PB	1494	1351.5	8.5	0.0834965
CG33490-PA	1593	1450.5	31	0.283733
sff-PA	2586	2443.5	0	0
sff-PB	2538	2395.5	0	0
sff-PC	2556	2413.5	0	0
CG10931-PA	1038	895.497	1	0.0148252
CG5002-PA	1788	1645.5	2	0.0161361
HLH54F-PA	729	586.497	0	0
ACOX1-PA	2010	1867.5	146	1.0379
aft-PA	2103	1960.5	72	0.487563
CG5033-PA	2355	2212.5	246	1.4761
Dhit-PB	825	682.497	8	0.155616
Dhit-PC	816	673.497	0	0
Ubc10-PA	465	322.6	516	21.2349
CG6362-PA	1875	1732.5	3	0.0229886
CG18635-PA	1950	1807.5	1	0.00734491
CG14488-PA	405	263.23	55	2.7739
OstDelta-PA	1905	1762.5	7917.53	59.6384
OstDelta-PB	1902	1759.5	119.469	0.901424
Sardh-PA	2685	2542.5	0	0
Zasp66-PB	897	754.497	22.1983	0.390594
Zasp66-PJ	720	577.497	21.1122	0.485341
Zasp66-PE	1293	1150.5	6.39514	0.0737953
Zasp66-PA	720	577.497	21.1122	0.485341
Zasp66-PF	1209	1066.5	4.53407	0.0564407
Zasp66-PG	498	355.497	23.0658	0.861382
Zasp66-PH	408	266.098	472.293	23.5632
Zasp66-PI	648	505.497	356.575	9.36475
Zasp66-PK	1137	994.497	24.8642	0.331921
Zasp66-PM	969	826.497	0	0
Zasp66-PN	1221	1078.5	30.4179	0.374434
Zasp66-PO	981	838.497	29.4319	0.465995
NijA-PC	690	547.497	0	0
NijA-PA	726	583.497	0	0
NijA-PB	738	595.497	12	0.267526
NijA-PD	678	535.497	0	0
CG6686-PA	2913	2770.5	19.2485	0.0922366
CG6686-PB	2895	2752.5	437.136	2.10841
CG6686-PC	330	190.177	7.61541	0.531618
CG6867-PA	2850	2707.5	8	0.0392271
CG7206-PB	1215	1072.5	196.15	2.42804
CG7206-PC	474	331.6	19.8503	0.794723
GluRIIB-PI	2742	2599.5	6	0.0306426
AstC-R1-PA	1452	1309.5	0	0
CG7730-PC	1746	1603.5	8	0.0662348
TpnC73F-PA	468	325.6	246.437	10.0481
TpnC73F-PC	468	325.6	246.437	10.0481
Fibp-PH	1077	934.497	78.6026	1.11667
Fibp-PI	1077	934.497	78.6026	1.11667
Fibp-PJ	756	613.497	96.7948	2.09461
CG8765-PA	2073	1930.5	21.45	0.14751
CG8765-PB	1803	1660.5	52.55	0.420145
CG8765-PC	2067	1924.5	0	0
ktub-PB	1383	1240.5	23	0.246148
ktub-PC	1410	1267.5	0	0
CG33493-PA	309	170.339	3.05329	0.237968
CG33493-PB	285	148.094	9.94671	0.891675
CG33494-PA	261	126.545	3.5	0.367186
CG33494-PB	261	126.545	3.5	0.367186
eIF3d1-PB	1683	1540.5	3172	27.3361
TBPH-PB	1596	1453.5	56.8	0.518798
TBPH-PC	1596	1453.5	56.8	0.518798
TBPH-PA	999	856.497	0	0
TBPH-PD	1596	1453.5	56.8	0.518798
TBPH-PE	1596	1453.5	56.8	0.518798
TBPH-PF	1596	1453.5	56.8	0.518798
CG10383-PA	2355	2212.5	64.5	0.387027
CG10383-PB	2355	2212.5	64.5	0.387027
sowah-PJ	1647	1504.5	392.653	3.46483
sowah-PH	1584	1441.5	5.89815	0.0543208
sowah-PG	2343	2200.5	219.123	1.322
sowah-PI	1908	1765.5	32.326	0.24308
CG10910-PB	1872	1729.5	0	0
mael-PA	1380	1237.5	5.33333	0.0572162
mael-PC	1389	1246.5	0	0
mael-PB	1380	1237.5	5.33333	0.0572162
mael-PD	1380	1237.5	5.33333	0.0572162
Caper-PA	1785	1642.5	263.732	2.13168
Caper-PB	1785	1642.5	263.732	2.13168
Caper-PH	66	8.07009	16.0799	26.4526
Caper-PI	66	8.07009	16.0799	26.4526
Caper-PJ	69	8.44482	4.34421	6.82944
Caper-PK	69	8.44482	6.51631	10.2442
Caper-PL	69	8.44482	6.51631	10.2442
CG11319-PA	2808	2665.5	69.5	0.346155
CG11319-PB	2823	2680.5	0	0
CG11319-PC	2808	2665.5	69.5	0.346155
CG11710-PB	1542	1399.5	72.5593	0.688312
CG11710-PA	1311	1168.5	59.8815	0.680345
CG11710-PC	1542	1399.5	72.5593	0.688312
CG11892-PB	1320	1177.5	0.5	0.00563734
CG11892-PA	1320	1177.5	0.5	0.00563734
Cf2-PC	1449	1306.5	0	0
Cf2-PB	1449	1306.5	0	0
Cf2-PA	1533	1390.5	114.42	1.09243
Cf2-PF	1296	1153.5	0	0
Cf2-PE	1449	1306.5	0	0
Cf2-PG	1614	1471.5	339.58	3.06371
JhI-21-PA	1503	1360.5	139.6	1.36224
JhI-21-PB	1503	1360.5	139.6	1.36224
JhI-21-PD	1503	1360.5	139.6	1.36224
JhI-21-PE	1503	1360.5	139.6	1.36224
JhI-21-PC	1503	1360.5	139.6	1.36224
Sh-PD	1716	1573.5	0	0
Sh-PC	1932	1789.5	0.630295	0.00467603
Sh-PE	1968	1825.5	0	0
Sh-PB	1851	1708.5	0	0
Sh-PF	1050	907.497	0	0
Sh-PA	915	772.497	0	0
Sh-PH	915	772.497	0	0
Sh-PI	1932	1789.5	0.630295	0.00467603
Sh-PJ	1932	1789.5	0.630295	0.00467603
Sh-PK	894	751.497	0	0
Sh-PL	1935	1792.5	0.109116	0.000808158
Sh-PM	1014	871.497	0	0
Sh-PQ	1851	1708.5	0	0
Sh-PS	1815	1672.5	0	0
Sh-PT	1968	1825.5	0	0
olf413-PB	2283	2140.5	8	0.0496181
olf413-PC	2283	2140.5	8	0.0496181
CG12783-PB	1398	1255.5	5	0.0528711
CG12783-PD	1482	1339.5	0	0
Obp73a-PB	780	637.497	2	0.0416501
Obp73a-PC	744	601.497	0	0
salto-PC	2046	1903.5	10.2209	0.0712853
salto-PE	1770	1627.5	14.238	0.116143
salto-PG	1770	1627.5	14.238	0.116143
salto-PA	2499	2356.5	485.303	2.73408
Aasdh-PA	3039	2896.5	92.4861	0.423904
Aasdh-PC	3039	2896.5	92.4861	0.423904
Aasdh-PD	972	829.497	13.0277	0.208506
sut4-PA	1335	1192.5	43	0.478713
sol-PA	1188	1045.5	6.29746	0.0799662
sol-PB	4785	4642.5	220.703	0.631132
sol-PE	4782	4639.5	0	0
sol-PF	4548	4405.5	2.97973e-05	8.97937e-08
CRMP-PA	1770	1627.5	5.08425	0.0414735
CRMP-PB	999	856.497	0	0
CRMP-PE	1785	1642.5	53.9157	0.435788
CG14642-PB	1179	1036.5	0.899737	0.0115242
CG14642-PA	603	460.497	2.20053	0.0634401
CG14642-PC	1179	1036.5	0.899737	0.0115242
CG14692-PE	8556	8413.5	0	0
CG14736-PD	1368	1225.5	0	0
CG14736-PE	1422	1279.5	7.5	0.0778191
CG14736-PF	1008	865.497	0	0
CG14736-PG	1422	1279.5	7.5	0.0778191
Gr89a-PA	1089	946.497	0	0
Tim17b2-PA	531	388.497	17.5	0.598018
Tim17b2-PC	531	388.497	17.5	0.598018
cerv-PA	693	550.497	28	0.675254
cerv-PC	534	391.497	0	0
cerv-PD	693	550.497	28	0.675254
MESK2-PB	1278	1135.5	2.52237	0.0294909
MESK2-PA	1344	1201.5	19.3976	0.214334
MESK2-PF	1344	1201.5	19.3976	0.214334
MESK2-PJ	1407	1264.5	180.682	1.89698
MESK2-PK	1230	1087.5	0	0
MESK2-PD	1098	955.497	0	0
MESK2-PE	1344	1201.5	19.3976	0.214334
MESK2-PI	1458	1315.5	1.7328e-05	1.74873e-07
MESK2-PC	1314	1171.5	50.6026	0.57345
CG1677-PA	3003	2860.5	93.0067	0.431655
CG1677-PB	3003	2860.5	93.0067	0.431655
CG1677-PC	3003	2860.5	93.0067	0.431655
CG1677-PD	3000	2857.5	70.98	0.329773
elg1-PC	3489	3346.5	66	0.261829
elg1-PD	3321	3178.5	0	0
elg1-PE	3321	3178.5	0	0
pnt-PB	2157	2014.5	127.683	0.841452
pnt-PC	1872	1729.5	0	0
pnt-PD	1911	1768.5	0	0
pnt-PE	1878	1735.5	11.3175	0.0865744
pros-PH	5025	4882.5	0	0
pros-PI	5508	5365.5	0	0
pros-PJ	4212	4069.5	0	0
pros-PK	4608	4465.5	0	0
pros-PL	4125	3982.5	0	0
pros-PM	5112	4969.5	0	0
Vsp37A-PA	603	460.497	33.2289	0.957973
Vsp37A-PB	591	448.497	10.4378	0.308967
Vsp37A-PD	591	448.497	10.4378	0.308967
Vsp37A-PC	603	460.497	33.2289	0.957973
Vsp37A-PE	591	448.497	10.4378	0.308967
Vsp37A-PF	603	460.497	33.2289	0.957973
CG18004-PB	876	733.497	0	0
CG18004-PA	894	751.497	123	2.17291
CG18004-PD	876	733.497	0	0
CG18449-PA	480	337.567	232	9.12416
r-PA	6675	6532.5	109.667	0.222874
r-PD	6675	6532.5	109.667	0.222874
r-PE	6675	6532.5	109.667	0.222874
REPTOR-BP-PB	354	213.281	63.8934	3.97711
REPTOR-BP-PD	285	148.094	55.4594	4.97167
REPTOR-BP-PC	282	145.275	292.647	26.7435
REPTOR-BP-PA	357	216.26	4.97825e-07	3.05608e-08
Mlc2-PA	669	526.497	2123	53.5326
CG2336-PA	969	826.497	34	0.546137
Hrs-PB	2283	2140.5	194.378	1.20558
Hrs-PC	2283	2140.5	194.378	1.20558
Hrs-PA	1944	1801.5	57.2448	0.421859
gem-PA	2760	2617.5	267.771	1.35813
gem-PC	2799	2656.5	32.9613	0.164725
gem-PF	813	670.497	38.4962	0.762228
gem-PG	2760	2617.5	267.771	1.35813
CG30159-PB	720	577.497	54.6667	1.25672
CG30159-PA	720	577.497	54.6667	1.25672
CG30159-PC	720	577.497	54.6667	1.25672
CG30270-PD	237	105.802	3.06595	0.384713
CG30270-PE	441	298.79	13.934	0.619121
CG30270-PF	393	251.461	0	0
CG30423-PE	381	239.757	343	18.9927
Cyp6d5-PA	1527	1384.5	637	6.10818
wry-PB	3474	3331.5	0	0
wry-PC	3465	3322.5	0	0
wry-PD	3468	3325.5	0	0
mthl15-PC	2157	2014.5	2	0.0131804
mthl15-PD	1134	991.497	0	0
bt-PC	25947	25804.5	1844.1	0.948752
bt-PF	26802	26659.5	408.994	0.203671
bt-PJ	25809	25666.5	4.60831	0.00238363
bt-PH	25227	25084.5	736.265	0.389666
bt-PI	26601	26458.5	1.03722	0.000520442
CG32206-PE	3837	3694.5	0	0
CG32206-PB	3783	3640.5	0	0
Arv1-PA	717	574.497	39	0.901241
Arv1-PB	378	236.829	0	0
Arv1-PC	366	225.037	0	0
Gss2-PB	1476	1333.5	20.372	0.202818
Gss2-PI	384	242.709	29.9387	1.63762
Gss2-PD	1689	1546.5	95.2703	0.817848
Gss2-PE	747	604.497	4.27675	0.0939256
Gss2-PF	405	263.23	0	0
Gss2-PG	1476	1333.5	20.372	0.202818
Gss2-PH	1689	1546.5	95.2703	0.817848
CG32568-PB	978	835.497	2	0.0317797
CG32568-PC	978	835.497	2	0.0317797
Muc11A-PB	4659	4516.5	0	0
CG3277-PC	2370	2227.5	1	0.00596001
CG32809-PD	3705	3562.5	0	0
CG32809-PB	2385	2242.5	0	0
CG32809-PI	3750	3607.5	61.4126	0.226004
CG32809-PE	3702	3559.5	0	0
CG32809-PF	2826	2683.5	28.7602	0.142284
CG32809-PG	3795	3652.5	0	0
CG32809-PH	2457	2314.5	0	0
CG32809-PJ	3729	3586.5	14.3591	0.0531523
CG32809-PK	2634	2491.5	0	0
CG32809-PL	3645	3502.5	27.4681	0.104115
CG32809-PM	3582	3439.5	0	0
CG33170-PA	297	159.058	36.3241	3.03182
CG33170-PB	216	89.3948	28.338	4.20844
CG33170-PC	216	89.3948	28.338	4.20844
pen-2-PA	306	167.528	30	2.37737
pen-2-PB	306	167.528	30	2.37737
Pura-PA	5715	5572.5	0.901167	0.00214694
Pura-PC	2619	2476.5	5.85159	0.031369
Pura-PB	4287	4144.5	36.5816	0.117181
Pura-PD	5697	5554.5	26.6656	0.063734
CG33298-PA	4485	4342.5	20.921	0.0639598
CG33298-PB	4554	4411.5	319.237	0.960708
CG33298-PC	4485	4342.5	20.921	0.0639598
CG33298-PD	4485	4342.5	20.921	0.0639598
rho-5-PA	4290	4147.5	7	0.0224066
CG33459-PA	855	712.497	0	0
CG33467-PA	561	418.497	1	0.0317228
CG33467-PB	567	424.497	3.36638e-07	1.05282e-08
zormin-PE	10611	10468.5	0	0
zormin-PF	8808	8665.5	0	0
zormin-PG	9240	9097.5	0	0
zormin-PI	10923	10780.5	688.35	0.847686
zormin-PJ	10995	10852.5	0.00473451	5.79175e-06
zormin-PK	8883	8740.5	189.645	0.288052
osp-PC	4161	4018.5	7.37205e-07	2.4355e-09
osp-PD	4674	4531.5	252.267	0.739065
osp-PE	4134	3991.5	11.7331	0.0390248
osp-PF	4701	4558.5	0.000119464	3.47921e-07
Start1-PB	1638	1495.5	0	0
Start1-PA	1752	1609.5	111.771	0.921939
Start1-PC	1752	1609.5	111.771	0.921939
Start1-PD	1032	889.497	25.4587	0.379976
csul-PA	1833	1690.5	23.528	0.184771
csul-PB	1818	1675.5	29.472	0.233523
Nmda1-PB	942	799.497	169.778	2.81921
Nmda1-PD	975	832.497	128.543	2.04989
Nmda1-PA	942	799.497	169.778	2.81921
Nmda1-PC	975	832.497	128.543	2.04989
Nmda1-PF	951	808.497	1179.63	19.3701
Nmda1-PE	975	832.497	128.543	2.04989
Nmda1-PG	942	799.497	169.778	2.81921
Nmda1-PH	942	799.497	169.778	2.81921
Nmda1-PI	951	808.497	1179.63	19.3701
Nup154-PA	4098	3955.5	95.3333	0.319969
Nup154-PC	4098	3955.5	95.3333	0.319969
Nup154-PD	4098	3955.5	95.3333	0.319969
mRpS11-PA	603	460.497	175	5.04516
CREG-PC	522	379.497	0	0
CREG-PA	636	493.497	28.3333	0.762215
CREG-PB	636	493.497	28.3333	0.762215
CREG-PD	636	493.497	28.3333	0.762215
Pten-PD	1545	1402.5	3.33111	0.0315319
Pten-PE	1530	1387.5	27.3378	0.261575
Pten-PB	1545	1402.5	3.33111	0.0315319
Pten-PA	1530	1387.5	27.3378	0.261575
Pten-PC	1257	1114.5	0	0
Pten-PG	1545	1402.5	3.33111	0.0315319
Pten-PH	1545	1402.5	3.33111	0.0315319
Cftr-PA	4209	4066.5	20	0.0652941
Cftr-PB	4209	4066.5	20	0.0652941
Pih1D1-PA	1008	865.497	77.0352	1.18165
Pih1D1-PD	3285	3142.5	110.965	0.468786
Ugt49B2-PD	1581	1438.5	1	0.00922902
CG6695-PB	2148	2005.5	6.69034	0.0442885
CG6695-PA	2886	2743.5	309.31	1.49676
Zip99C-PG	1068	925.497	121.667	1.74526
Zip99C-PF	1068	925.497	121.667	1.74526
Zip99C-PD	1068	925.497	121.667	1.74526
Zip99C-PA	1068	925.497	121.667	1.74526
Zip99C-PE	1068	925.497	121.667	1.74526
Zip99C-PC	1068	925.497	121.667	1.74526
Zip99C-PH	1068	925.497	121.667	1.74526
Zip99C-PI	1068	925.497	121.667	1.74526
Zip99C-PJ	1068	925.497	121.667	1.74526
CG7824-PA	1059	916.497	77	1.11538
CG7824-PC	903	760.497	0	0
Rab32-PB	2061	1918.5	128.594	0.889864
Rab32-PE	1167	1024.5	48.145	0.623886
Rab32-PD	669	526.497	8.11605	0.204651
Rab32-PC	1167	1024.5	48.145	0.623886
Rab32-PH	645	502.497	0	0
Rab32-PI	1170	1027.5	0	0
Rab32-PJ	645	502.497	0	0
CG8360-PA	477	334.6	120	4.76123
CG8360-PC	477	334.6	120	4.76123
CG8852-PA	1992	1849.5	60	0.430687
scf-PB	579	436.497	0	0
scf-PA	990	847.497	7761	121.575
CG9272-PA	1167	1024.5	23	0.298045
Acox3-PA	2112	1969.5	0	0
Acox3-PB	2175	2032.5	200	1.30636
Acox3-PC	2112	1969.5	0	0
Acox3-PD	2112	1969.5	0	0
tacc-PG	738	595.497	50.8645	1.13397
tacc-PF	738	595.497	50.8645	1.13397
tacc-PE	738	595.497	50.8645	1.13397
tacc-PC	3927	3784.5	9.36026e-06	3.28355e-08
tacc-PA	3681	3538.5	0	0
tacc-PD	3882	3739.5	2.57293	0.00913437
tacc-PH	738	595.497	50.8645	1.13397
tacc-PI	3684	3541.5	18.3339	0.0687277
tacc-PJ	3642	3499.5	9.98439	0.0378774
tacc-PK	3969	3826.5	1.8483e-05	6.41262e-08
tacc-PL	3678	3535.5	0	0
tacc-PM	3963	3820.5	145.651	0.506124
tacc-PN	3678	3535.5	0	0
Tm1-PK	1557	1414.5	113.594	1.06615
Tm1-PJ	858	715.497	317.652	5.89398
Tm1-PL	855	712.497	0	0
Tm1-PE	2136	1993.5	33.2373	0.221347
Tm1-PF	1506	1363.5	105.462	1.02685
Tm1-PA	759	616.497	626.469	13.4906
Tm1-PI	1326	1183.5	24.9056	0.279379
Tm1-PC	1326	1183.5	24.9056	0.279379
Tm1-PH	2037	1894.5	75.688	0.530393
Tm1-PG	858	715.497	317.652	5.89398
Tm1-PR	753	610.497	0	0
Tm1-PS	858	715.497	0	0
Tm1-PM	858	715.497	317.652	5.89398
Tm1-PN	858	715.497	16.8101	0.311908
Tm1-PO	858	715.497	317.652	5.89398
Tm1-PP	486	343.533	24.3185	0.939794
Tm1-PQ	753	610.497	0	0
Tm1-PT	849	706.497	0	0
Jheh2-PA	1392	1249.5	503	5.34438
Jheh2-PD	1392	1249.5	503	5.34438
Gat-PA	1911	1768.5	207.246	1.55577
Gat-PB	1527	1384.5	62.7542	0.601749
E23-PC	3054	2911.5	31.6667	0.144394
E23-PD	3054	2911.5	31.6667	0.144394
E23-PE	3054	2911.5	31.6667	0.144394
Fur1-PF	2679	2536.5	6.84441	0.0358233
Fur1-PD	2679	2536.5	6.84441	0.0358233
Fur1-PB	3810	3667.5	0	0
Fur1-PC	2679	2536.5	6.84441	0.0358233
Fur1-PA	3306	3163.5	39.5638	0.166033
Fur1-PH	2595	2452.5	0.0585599	0.000316998
Fur1-PI	2679	2536.5	6.84441	0.0358233
Fur1-PJ	4437	4294.5	0	0
Fur1-PG	858	715.497	0	0
arm-PC	2166	2023.5	0	0
arm-PA	2532	2389.5	314.8	1.74901
arm-PD	2532	2389.5	314.8	1.74901
arm-PB	2532	2389.5	314.8	1.74901
arm-PE	2532	2389.5	314.8	1.74901
arm-PF	2532	2389.5	314.8	1.74901
Pur-alpha-PA	825	682.497	32.9291	0.640535
Pur-alpha-PB	828	685.497	38.1064	0.738
Pur-alpha-PC	825	682.497	32.9291	0.640535
Pur-alpha-PD	783	640.497	0	0
Pur-alpha-PE	825	682.497	32.9291	0.640535
Pur-alpha-PF	828	685.497	38.1064	0.738
Pur-alpha-PG	780	637.497	0	0
Prosalpha7-PA	762	619.497	834	17.8727
Tbh-PB	2013	1870.5	0	0
Tbh-PC	2013	1870.5	0	0
PhKgamma-PB	1260	1117.5	14.4817	0.172043
PhKgamma-PD	1683	1540.5	136.515	1.17648
PhKgamma-PE	1683	1540.5	136.515	1.17648
PhKgamma-PF	1176	1033.5	7.00682	0.0900069
PhKgamma-PH	1260	1117.5	14.4817	0.172043
Ca-alpha1D-PF	6072	5929.5	46.5366	0.104194
Ca-alpha1D-PG	5400	5257.5	52.766	0.133241
Ca-alpha1D-PH	6072	5929.5	1327.18	2.97151
Ca-alpha1D-PI	6081	5938.5	0.562798	0.00125817
Ca-alpha1D-PJ	6180	6037.5	9.41677e-08	2.07066e-10
Ca-alpha1D-PK	8010	7867.5	0	0
Ca-alpha1D-PL	8019	7876.5	0	0
Ca-alpha1D-PM	8118	7975.5	0	0
Ca-alpha1D-PN	7362	7219.5	89.9527	0.165414
Ca-alpha1D-PO	8100	7957.5	0	0
MRP-PB	4647	4504.5	172.443	0.508235
MRP-PA	4650	4507.5	4.53234	0.0133491
MRP-PL	4647	4504.5	8.01651	0.0236267
MRP-PJ	4647	4504.5	130.887	0.385758
MRP-PI	4650	4507.5	12.5634	0.037003
MRP-PH	4647	4504.5	11.7456	0.0346173
MRP-PF	4647	4504.5	2.86869	0.00845475
MRP-PG	4647	4504.5	2.86869	0.00845475
MRP-PE	4647	4504.5	5.79903	0.0170912
MRP-PD	4647	4504.5	50.1585	0.14783
MRP-PC	4647	4504.5	67.0309	0.197557
MRP-PP	4647	4504.5	0	0
MRP-PQ	4647	4504.5	0	0
MRP-PK	4647	4504.5	8.01651	0.0236267
MRP-PO	4650	4507.5	4.53234	0.0133491
MRP-PN	4647	4504.5	15.9714	0.0470717
MRP-PM	4647	4504.5	31.7952	0.0937087
MRP-PR	4479	4336.5	45.7703	0.140123
att-ORFB-PA	594	451.497	0	0
Cyp4aa1-PB	1533	1390.5	0	0
CG8366-PA	1368	1225.5	101	1.09414
CG30069-PA	12039	11896.5	904	1.00882
Lsd-1-PA	1296	1153.5	0	0
Lsd-1-PC	1218	1075.5	9.5	0.117268
Lsd-1-PB	978	835.497	0	0
Lsd-1-PD	1218	1075.5	9.5	0.117268
CG10375-PA	765	622.497	194.302	4.14386
CG10375-PB	483	340.567	2.69775	0.105163
mbc-PA	5913	5770.5	245	0.56366
mbc-PB	6027	5884.5	0	0
Nup98-96-PA	5883	5740.5	165.379	0.382469
Nup98-96-PC	3540	3397.5	164.242	0.641783
Nup98-96-PD	5883	5740.5	165.379	0.382469
CG10208-PA	831	688.497	19	0.366366
tst-PA	3594	3451.5	79.5	0.305791
tst-PB	3594	3451.5	79.5	0.305791
CG10214-PA	636	493.497	99	2.66327
udt-PA	1860	1717.5	276.5	2.13729
udt-PB	1860	1717.5	276.5	2.13729
CG14982-PB	2322	2179.5	0.5	0.00304564
CG14982-PC	2322	2179.5	0.5	0.00304564
CG10853-PA	468	325.6	0	0
scrt-PA	1962	1819.5	0	0
scrt-PB	1962	1819.5	0	0
CG14985-PC	573	430.497	131.932	4.06858
CG14985-PB	726	583.497	37.0684	0.843391
FoxL1-PA	1098	955.497	0	0
FoxL1-PB	1098	955.497	0	0
Mul1-PA	1017	874.497	26.5	0.402302
Mul1-PB	1017	874.497	26.5	0.402302
Gr64a-PA	1371	1228.5	2	0.0216133
Gr64b-PA	1221	1078.5	0	0
Gr64c-PA	1260	1117.5	0	0
Gr64c-PB	1260	1117.5	0	0
Gr64f-PA	1410	1267.5	0	0
CG11594-PA	1647	1504.5	37.75	0.333112
CG11594-PC	1647	1504.5	37.75	0.333112
CG11594-PD	1647	1504.5	37.75	0.333112
CG11594-PE	1647	1504.5	37.75	0.333112
CG12605-PB	1860	1717.5	7.89654	0.0610387
CG12605-PC	1425	1282.5	10.4138	0.1078
CG12605-PA	1860	1717.5	7.89654	0.0610387
CG12605-PD	1860	1717.5	7.89654	0.0610387
CG12605-PE	1860	1717.5	7.89654	0.0610387
CG14984-PB	348	207.493	11	0.703808
CG14984-PC	348	207.493	11	0.703808
CG14983-PA	492	349.533	3	0.113946
CG10863-PA	951	808.497	242	3.97376
CG12766-PA	963	820.497	28	0.453049
CG10866-PA	675	532.497	22.5	0.560957
CG10866-PB	675	532.497	22.5	0.560957
CG11590-PA	597	454.497	260	7.59463
Prp16-PA	3669	3526.5	650	2.447
Prp16-PB	1605	1462.5	0	0
mRpL38-PA	1251	1108.5	80	0.95812
CG1434-PA	1422	1279.5	38	0.394284
CG1434-PB	1422	1279.5	38	0.394284
CG32599-PA	954	811.497	0	0
Tat-PA	1506	1363.5	1	0.00973666
Tat-PB	1506	1363.5	1	0.00973666
na-PF	6702	6559.5	0	0
na-PG	6675	6532.5	0	0
CG9400-PA	927	784.497	0	0
CG13404-PB	465	322.6	0	0
mRNA-cap-PA	1950	1807.5	558	4.09846
Fbxl4-PA	2010	1867.5	138	0.981033
CG11674-PA	1035	892.497	1	0.014875
l(1)G0469-PA	966	823.497	7.72549	0.124546
l(1)G0469-PC	1017	874.497	5.54902	0.0842408
l(1)G0469-PD	966	823.497	7.72549	0.124546
peb-PA	5685	5542.5	6.5	0.0155694
peb-PB	5685	5542.5	6.5	0.0155694
pon-PA	2013	1870.5	2	0.0141951
mRpL30-PA	543	400.497	196	6.49712
Cbp80-PA	2403	2260.5	143.5	0.842776
Cbp80-PB	2403	2260.5	143.5	0.842776
CG3009-PA	1029	886.497	0	0
CG3009-PB	1029	886.497	0	0
CG3009-PD	720	577.497	0	0
CG15473-PA	2145	2002.5	0	0
Torsin-PA	1023	880.497	278	4.19161
Torsin-PB	1023	880.497	278	4.19161
HLH4C-PA	504	361.497	0	0
HLH4C-PB	576	433.497	0	0
CG3062-PA	759	616.497	23	0.495292
CG3081-PA	1752	1609.5	0	0
CG3081-PB	1374	1231.5	2	0.0215606
CG12684-PA	696	553.497	18	0.431739
Chd3-PA	2679	2536.5	5	0.0261698
CG32214-PB	351	210.388	0	0
CG32214-PC	351	210.388	0	0
CG12519-PA	396	254.385	0	0
CG12519-PB	396	254.385	0	0
CG32213-PB	390	248.586	0	0
CG32212-PA	336	196.001	1	0.0677339
Cpr76Bb-PA	597	454.497	0	0
Cpr76Ba-PA	615	472.497	0	0
CG9452-PA	1269	1126.5	0	0
CG9451-PA	1233	1090.5	3	0.0365225
CG9451-PB	1233	1090.5	3	0.0365225
CG9449-PE	534	391.497	3.25442	0.110359
CG9449-PF	1215	1072.5	6.20036	0.0767512
CG9449-PJ	495	352.533	1.30462	0.0491301
CG9449-PK	1176	1033.5	4.83988	0.0621713
CG9449-PG	1215	1072.5	6.20036	0.0767512
CG9449-PH	1215	1072.5	6.20036	0.0767512
brv1-PA	2187	2044.5	2	0.012987
CG18294-PA	426	283.906	0	0
825-Oak-PB	390	248.586	0	0
CG14096-PA	369	227.991	0	0
CG14095-PA	489	346.533	0	0
CG33062-PA	375	233.852	0.5	0.0283853
CG33062-PB	375	233.852	0.5	0.0283853
Cyp6v1-PA	1563	1420.5	55.3333	0.517143
Cyp6v1-PB	1563	1420.5	55.3333	0.517143
Cyp6v1-PC	1563	1420.5	55.3333	0.517143
CG1835-PA	459	316.728	10.0536	0.421404
CG1835-PC	363	222.216	24.9464	1.49038
hydra-PA	909	766.497	0.0295574	0.00051194
hydra-PB	909	766.497	32.1823	0.557404
hydra-PJ	909	766.497	0.0295574	0.00051194
hydra-PD	909	766.497	32.1823	0.557404
hydra-PF	909	766.497	0.0295574	0.00051194
hydra-PG	909	766.497	32.1823	0.557404
hydra-PH	909	766.497	32.1823	0.557404
hydra-PI	909	766.497	32.1823	0.557404
Ser7-PA	1194	1051.5	13	0.164134
CG1468-PA	621	478.497	22	0.61039
CG9686-PA	489	346.533	4	0.153243
CG9689-PA	522	379.497	3	0.104949
CG9689-PB	522	379.497	3	0.104949
CG9691-PB	366	225.037	37	2.1828
CG9691-PA	366	225.037	37	2.1828
CG1986-PA	1215	1072.5	0	0
CG1986-PB	1215	1072.5	0	0
CG15249-PD	564	421.497	1	0.031497
CG15249-PB	564	421.497	1	0.031497
CG15247-PA	1068	925.497	22	0.315582
CG32695-PA	240	108.344	0.666667	0.0816898
CG32695-PB	240	108.344	0.666667	0.0816898
CG32695-PC	240	108.344	0.666667	0.0816898
DIP1-PC	1188	1045.5	110.863	1.40775
DIP1-PB	1230	1087.5	229.146	2.79737
DIP1-PD	1233	1090.5	355.788	4.33143
DIP1-PE	1137	994.497	0	0
DIP1-PF	1185	1042.5	74.2029	0.944953
DIP1-PG	1137	994.497	0	0
DIP1-PH	930	787.497	7.09098e-08	1.19542e-09
DIP1-PI	1137	994.497	0	0
CG33502-PA	852	709.497	116.667	2.18303
CG32819-PB	1563	1420.5	75.1304	0.702166
