target_id	length	eff_length	est_counts	tpm
CG41378-PB	687	547.226	1995.72	33.5486
CG41378-PC	591	451.226	114.663	2.3376
CG41378-PD	618	478.226	31.8039	0.61177
CG41378-PE	603	463.226	36.8092	0.730979
CG40472-PC	285	147.62	1339.67	83.4819
CG41284-PC	1023	883.226	8	0.0833219
CG41562-PA	642	502.226	0	0
CG41561-PB	1320	1180.23	0	0
snama-PB	1485	1345.23	278.249	1.90274
snama-PA	3696	3556.23	169.751	0.439099
Dbp21E2-PA	1611	1471.23	60	0.375157
Prosalpha2-PA	705	565.226	499	8.12118
del-PA	2946	2806.23	41.5	0.13604
del-PB	2937	2797.23	0	0
del-PC	2946	2806.23	41.5	0.13604
rumi-PA	1236	1096.23	101	0.847544
rumi-PB	951	811.226	0	0
Akr1B-PB	1053	913.226	0	0
Akr1B-PA	951	811.226	1867.31	21.1746
Akr1B-PC	1053	913.226	0	0
Akr1B-PD	951	811.226	947.693	10.7465
psd-PA	1146	1006.23	0	0
psd-PB	1146	1006.23	0	0
Vm26Ac-PA	546	406.226	0	0
ALiX-PA	2511	2371.23	303	1.17547
Myo31DF-PA	3036	2896.23	56	0.177867
Myo31DF-PB	3036	2896.23	56	0.177867
Myo31DF-PC	3036	2896.23	56	0.177867
se-PA	732	592.226	0	0
tef-PA	1950	1810.23	12	0.0609803
Tpi-PA	1047	907.226	17	0.172375
Tpi-PB	744	604.226	0	0
Tpi-PC	744	604.226	0	0
tum-PA	1878	1738.23	0	0
Sec61alpha-PA	1431	1291.23	1453	10.3515
Sec61alpha-PB	1431	1291.23	1453	10.3515
Tab2-PA	2496	2356.23	17.6501	0.0689081
Tab2-PC	2463	2323.23	92.6999	0.367053
Tab2-PB	2496	2356.23	17.6501	0.0689081
Invadolysin-PA	2052	1912.23	3	0.0144319
alph-PF	999	859.226	2.29916	0.0246151
alph-PA	1107	967.226	104.838	0.997086
alph-PB	1116	976.226	291.186	2.74386
alph-PE	1125	985.226	0	0
alph-PD	1107	967.226	104.838	0.997086
alph-PC	1107	967.226	104.838	0.997086
spn-F-PA	1095	955.226	0	0
spn-F-PB	1131	991.226	135	1.25286
Orct2-PA	1704	1564.23	343.769	2.02166
Orct2-PB	1704	1564.23	343.769	2.02166
t-PA	1164	1024.23	8	0.0718514
t-PB	1164	1024.23	8	0.0718514
tw-PB	2298	2158.23	47.5	0.202459
tw-PA	2298	2158.23	47.5	0.202459
sra-PA	879	739.226	11	0.136885
sra-PB	879	739.226	11	0.136885
poly-PA	756	616.226	118.5	1.76897
poly-PB	756	616.226	118.5	1.76897
lap-PA	1407	1267.23	0	0
lap-PC	2277	2137.23	17.468	0.0751856
lap-PD	2367	2227.23	38.4612	0.158854
lap-PE	1719	1579.23	37.0829	0.216008
lap-PF	2058	1918.23	0	0
lap-PG	2022	1882.23	0	0
lap-PH	2115	1975.23	4.20384e-07	1.95781e-09
lap-PI	2331	2191.23	391.867	1.6451
lap-PJ	2037	1897.23	189.121	0.916984
Alg-2-PC	537	397.226	971	22.4865
Mer-PA	1908	1768.23	16.5	0.0858395
Mer-PB	1908	1768.23	16.5	0.0858395
stl-PC	3411	3271.23	4	0.0112484
stl-PE	3411	3271.23	4	0.0112484
mib2-PA	3150	3010.23	13	0.0397269
mib2-PB	3150	3010.23	13	0.0397269
mib2-PC	3150	3010.23	13	0.0397269
AsnRS-PA	1677	1537.23	209.5	1.25368
AsnRS-PB	1677	1537.23	209.5	1.25368
l(2)37Cb-PA	2685	2545.23	61	0.220467
l(2)37Cd-PA	1443	1303.23	5	0.0352932
DCTN6-p27-PA	558	418.226	40	0.879812
Polr1D-PA	318	179.398	57.5347	2.95021
Polr1D-PC	351	211.918	0	0
Polr1D-PD	399	259.458	5.46529	0.19377
PIG-Q-PB	1446	1306.23	134.5	0.947207
PIG-Q-PC	1446	1306.23	134.5	0.947207
su(r)-PC	3096	2956.23	118	0.367185
l(2)k09022-PA	6291	6151.23	230	0.343959
RpS25-PA	354	214.854	969.5	41.5093
RpS25-PB	354	214.854	969.5	41.5093
Cpr47Eg-PA	354	214.854	0	0
Spt-I-PB	1407	1267.23	62	0.450068
Spt-I-PA	1407	1267.23	62	0.450068
Spt-I-PC	1407	1267.23	62	0.450068
Ubi-p5E-PA	1605	1465.23	744.496	4.67411
Ubi-p5E-PB	1605	1465.23	744.496	4.67411
side-VIII-PA	2211	2071.23	4	0.0177653
side-VIII-PB	3606	3466.23	0	0
side-VIII-PD	3585	3445.23	0	0
side-VIII-PE	3429	3289.23	0	0
CG9853-PA	1020	880.226	79.6667	0.832575
CG9853-PB	1020	880.226	79.6667	0.832575
CG9853-PC	1020	880.226	79.6667	0.832575
CG34112-PA	243	108.575	0	0
CG34112-PB	360	220.723	89.8679	3.7454
CG34112-PC	291	153.286	1.06607	0.0639768
CG34112-PD	291	153.286	1.06607	0.0639768
CG33342-PB	660	520.226	0	0
Lcp65Ag3-PA	318	179.398	0	0
Ino80-PA	4917	4777.23	278	0.535316
jing-PH	4461	4321.23	0.000261963	5.57665e-07
jing-PI	5235	5095.23	6.22128	0.011232
jing-PD	4461	4321.23	0.000261963	5.57665e-07
jing-PJ	4416	4276.23	44.7782	0.0963267
shrb-PA	681	541.226	465	7.90342
IKKepsilon-PB	2163	2023.23	136.5	0.620625
IKKepsilon-PC	2163	2023.23	136.5	0.620625
CG13272-PA	2529	2389.23	0	0
CG13272-PB	2529	2389.23	0	0
Tpst-PB	1500	1360.23	0	0
Tpst-PC	1041	901.226	0	0
Tpst-PF	1542	1402.23	2831	18.5722
Tpst-PD	1041	901.226	0	0
Tpst-PE	1500	1360.23	0	0
Tpst-PG	1041	901.226	0	0
fne-PC	1071	931.226	0	0
fne-PD	1062	922.226	0	0
fne-PA	1071	931.226	0	0
fne-PB	1071	931.226	0	0
fne-PI	1062	922.226	0	0
fne-PJ	1062	922.226	0	0
fne-PG	1071	931.226	0	0
fne-PH	1071	931.226	0	0
fne-PE	1071	931.226	0	0
spin-PE	1209	1069.23	0	0
spin-PD	1893	1753.23	20.5895	0.108031
spin-PC	1818	1678.23	22.367	0.122602
spin-PB	1893	1753.23	3.51534	0.0184447
spin-PA	1818	1678.23	117.528	0.644218
jeb-PA	1683	1543.23	0	0
jeb-PB	1683	1543.23	0	0
p-PA	2481	2341.23	43.3333	0.170263
p-PB	2481	2341.23	43.3333	0.170263
p-PC	2481	2341.23	43.3333	0.170263
vvl-PA	1284	1144.23	0	0
vvl-PD	1284	1144.23	0	0
vvl-PC	2142	2002.23	17	0.0781046
vvl-PE	2181	2041.23	0	0
vvl-PF	2229	2089.23	0	0
Mst36Fa-PC	1497	1357.23	162	1.098
Spf45-PA	1212	1072.23	635.413	5.45143
Spf45-PC	1092	952.226	0.00203872	1.96951e-05
Spf45-PB	1116	976.226	29.5849	0.27878
Pvf3-PD	1956	1816.23	25.4132	0.128715
Pvf3-PA	1449	1309.23	0	0
Pvf3-PE	1410	1270.23	0	0
Pvf3-PF	1917	1777.23	93.5868	0.48441
l(3)L1231-PA	3603	3463.23	84.6667	0.224891
l(3)L1231-PD	3603	3463.23	84.6667	0.224891
l(3)L1231-PC	3603	3463.23	84.6667	0.224891
Desat1-PA	1152	1012.23	389.4	3.53883
Desat1-PC	1152	1012.23	389.4	3.53883
Desat1-PE	1152	1012.23	389.4	3.53883
Desat1-PB	1152	1012.23	389.4	3.53883
Desat1-PD	1152	1012.23	389.4	3.53883
Plp-PC	3330	3190.23	74.5266	0.214897
Plp-PG	8676	8536.23	69.5039	0.0749004
Plp-PH	5274	5134.23	6.40641	0.0114784
Plp-PJ	8001	7861.23	16.4742	0.0192777
Plp-PK	8496	8356.23	0	0
Plp-PL	8520	8380.23	80.1744	0.0880078
Plp-PM	7785	7645.23	2.91003e-07	3.50146e-10
Plp-PN	7953	7813.23	6.11592e-08	7.20066e-11
Plp-PO	5106	4966.23	120.117	0.222495
Plp-PP	8193	8053.23	0	0
Plp-PD	8304	8164.23	4.79644e-06	5.40437e-09
Plp-PF	8688	8548.23	13.7973	0.0148477
UK114-PA	417	277.379	1.5	0.0497461
UK114-PB	417	277.379	1.5	0.0497461
iav-PA	3372	3232.23	3	0.00853808
Bre1-PA	3135	2995.23	65	0.199629
Bre1-PB	3135	2995.23	65	0.199629
hd-PB	1707	1567.23	0	0
hd-PA	1707	1567.23	0	0
frtz-PA	2856	2716.23	13.5	0.0457203
frtz-PB	2856	2716.23	13.5	0.0457203
frtz-PD	2841	2701.23	0	0
stops-PB	1338	1198.23	0	0
stops-PA	1566	1426.23	7	0.0451493
stops-PC	1338	1198.23	0	0
pix-PA	1836	1696.23	1803	9.77806
pix-PB	1836	1696.23	1803	9.77806
ncm-PA	3993	3853.23	5643	13.4718
stv-PA	1830	1690.23	0	0
stv-PB	1551	1411.23	0	0
stv-PC	1629	1489.23	9.48134	0.0585666
stv-PD	1551	1411.23	0	0
stv-PE	1908	1768.23	6.33773	0.0329713
stv-PF	1833	1693.23	4.18093	0.0227143
stv-PG	1551	1411.23	0	0
RpL30-PC	336	197.022	492.667	23.0027
RpL30-PB	336	197.022	492.667	23.0027
RpL30-PE	336	197.022	492.667	23.0027
mol-PA	1425	1285.23	0	0
mol-PC	1425	1285.23	0	0
mol-PD	1425	1285.23	0	0
mol-PF	1425	1285.23	0	0
mol-PG	993	853.226	0	0
Egm-PA	1920	1780.23	89	0.459892
cbs-PA	1836	1696.23	308.094	1.67086
cbs-PB	1812	1672.23	0	0
cbs-PC	1806	1666.23	9.90623	0.0546909
chinmo-PH	1815	1675.23	0	0
chinmo-PD	1815	1675.23	0	0
chinmo-PA	1815	1675.23	0	0
chinmo-PE	2523	2383.23	0	0
chinmo-PF	2523	2383.23	0	0
chinmo-PG	1815	1675.23	0	0
Pcmt-PA	681	541.226	15.6877	0.266638
Pcmt-PC	612	472.226	13.3123	0.259325
nAChRalpha7-PA	1683	1543.23	0	0
nAChRalpha7-PD	1683	1543.23	0	0
nAChRalpha7-PE	1695	1555.23	0	0
nAChRalpha7-PF	1683	1543.23	0	0
step-PA	1233	1093.23	224.002	1.88488
step-PC	2184	2044.23	160.666	0.722996
step-PD	2184	2044.23	160.666	0.722996
step-PE	2184	2044.23	160.666	0.722996
amn-PA	543	403.226	1	0.0228135
stmA-PA	2385	2245.23	147	0.60228
stmA-PB	2463	2323.23	0	0
stmA-PC	2505	2365.23	0	0
stmA-PD	2427	2287.23	0	0
stmA-PE	2454	2314.23	0	0
stmA-PF	2496	2356.23	0	0
Vps36-PA	1200	1060.23	82	0.71147
CG17078-PB	1833	1693.23	80.7963	0.438953
CG17078-PC	1827	1687.23	0.000861976	4.69962e-06
CG17078-PD	1818	1678.23	0.406494	0.00222815
CG17078-PE	1833	1693.23	80.7963	0.438953
CG11555-PA	666	526.226	137	2.39491
CG11555-PB	666	526.226	137	2.39491
pea-PA	3729	3589.23	156	0.39982
dgo-PA	2784	2644.23	8.5	0.0295707
dgo-PB	2784	2644.23	8.5	0.0295707
Cpr65Ax1-PA	309	170.731	0	0
Nacalpha-PB	654	514.226	308.25	5.5143
Nacalpha-PC	654	514.226	308.25	5.5143
Nacalpha-PA	654	514.226	308.25	5.5143
Nacalpha-PD	654	514.226	308.25	5.5143
sls-PD	14436	14296.2	2.59068	0.00166699
sls-PA	14391	14251.2	97.5747	0.0629834
sls-PP	55407	55267.2	0	0
sls-PQ	55323	55183.2	0	0
sls-PR	54354	54214.2	0	0
sls-PS	46446	46306.2	9.9989	0.00198634
sls-PT	54054	53914.2	0	0
sls-PU	47862	47722.2	0	0
sls-PV	48441	48301.2	680.241	0.129552
sls-PW	46437	46297.2	910.608	0.180933
sls-PX	54096	53956.2	22.6846	0.0038675
sls-PY	31878	31738.2	0	0
sls-PZ	45468	45328.2	48.3021	0.00980253
Cyt-c-d-PA	318	179.398	11.5	0.589686
Cyt-c-d-PB	318	179.398	11.5	0.589686
egg-PA	3789	3649.23	55	0.138645
CG31751-PA	1254	1114.23	344.5	2.84418
CG31751-PB	1254	1114.23	344.5	2.84418
CG31751-PC	1254	1114.23	344.5	2.84418
CG31751-PD	1254	1114.23	344.5	2.84418
mbm-PA	1620	1480.23	173	1.07513
Rab26-PB	1167	1027.23	0	0
Rab26-PC	1233	1093.23	0	0
Rab26-PD	1233	1093.23	0	0
Rab26-PE	1233	1093.23	0	0
Rab26-PF	1122	982.226	0	0
Rab26-PG	1167	1027.23	0	0
Mst77F-PA	648	508.226	9	0.162902
snky-PB	2148	2008.23	59	0.270259
spok-PB	1662	1522.23	0	0
apolpp-PA	10056	9916.23	14.5	0.0134512
apolpp-PB	10056	9916.23	14.5	0.0134512
apolpp-PC	10056	9916.23	14.5	0.0134512
apolpp-PD	10056	9916.23	14.5	0.0134512
rtp-PA	597	457.226	0	0
bbg-PC	7914	7774.23	39.1156	0.0462843
bbg-PE	3306	3166.23	107.439	0.312147
bbg-PF	3102	2962.23	0	0
bbg-PG	3102	2962.23	0	0
bbg-PH	3102	2962.23	0	0
bbg-PJ	5529	5389.23	10.8935	0.0185944
bbg-PI	3288	3148.23	17.4367	0.0509494
bbg-PK	7914	7774.23	39.1156	0.0462843
e(y)3-PA	6021	5881.23	21.6667	0.0338895
e(y)3-PB	6021	5881.23	21.6667	0.0338895
e(y)3-PC	6039	5899.23	0	0
e(y)3-PD	6036	5896.23	1.64871e-08	2.57223e-11
e(y)3-PE	6021	5881.23	21.6667	0.0338895
CG41520-PA	2238	2098.23	37.1275	0.162774
CG41520-PB	2190	2050.23	0	0
CG41520-PC	1545	1405.23	46.5871	0.304972
CG41520-PD	1884	1744.23	403.285	2.12692
5-HT2A-PA	2607	2467.23	95.5733	0.356343
5-HT2A-PB	2793	2653.23	25.0523	0.0868589
5-HT2A-PD	1917	1777.23	48.3744	0.250388
5-HT2A-PF	2751	2611.23	0	0
5-HT2A-PH	2754	2614.23	0	0
Karybeta3-PA	3318	3178.23	403.5	1.16788
Karybeta3-PB	3318	3178.23	403.5	1.16788
Spc25-PA	669	529.226	0	0
AGO2-PB	3645	3505.23	1537.81	4.03578
AGO2-PC	3654	3514.23	43.5912	0.114106
AGO2-PE	2364	2224.23	261.601	1.08194
Sbp2-PA	942	802.226	230	2.63738
alphaTub67C-PA	1389	1249.23	0	0
Hyls1-PA	729	589.226	28.3488	0.442582
rdo-PA	2226	2086.23	5	0.022047
rdo-PB	2274	2134.23	0	0
psidin-PA	2847	2707.23	74	0.251448
puc-PA	1431	1291.23	25	0.178106
puc-PB	1110	970.226	0	0
cnir-PA	474	334.226	34	0.935793
eater-PC	3225	3085.23	13	0.0387612
Vrp1-PB	2256	2116.23	0	0
Vrp1-PF	2127	1987.23	19.3864	0.0897408
Vrp1-PA	2256	2116.23	0	0
Vrp1-PD	2256	2116.23	0	0
Vrp1-PC	2256	2116.23	0	0
Vrp1-PE	2286	2146.23	0	0
Vrp1-PG	2559	2419.23	0	0
Vrp1-PL	2304	2164.23	12.2273	0.0519718
Vrp1-PH	2157	2017.23	6.27477e-07	2.86144e-09
Vrp1-PI	2430	2290.23	0	0
Vrp1-PJ	2430	2290.23	0	0
Vrp1-PK	2127	1987.23	19.3864	0.0897408
Tb-PA	852	712.226	0	0
gfzf-PB	3138	2998.23	41.2826	0.126661
gfzf-PD	705	565.226	232.435	3.78286
gfzf-PE	3138	2998.23	41.2826	0.126661
Prosbeta7-PA	807	667.226	128	1.76473
Prosbeta7-PB	807	667.226	128	1.76473
kra-PA	1269	1129.23	929.857	7.57489
kra-PG	1269	1129.23	929.857	7.57489
kra-PC	1269	1129.23	929.857	7.57489
kra-PF	1269	1129.23	929.857	7.57489
kra-PD	1269	1129.23	929.857	7.57489
kra-PB	1269	1129.23	929.857	7.57489
kra-PE	1269	1129.23	929.857	7.57489
CG42232-PB	10326	10186.2	884	0.798325
CG42233-PB	2322	2182.23	55	0.231848
CG42235-PC	2070	1930.23	0	0
CG42235-PE	2076	1936.23	3	0.014253
CG42235-PD	2097	1957.23	0	0
CG42235-PB	2088	1948.23	0	0
CG42235-PA	2088	1948.23	0	0
vari-PB	1911	1771.23	67.1722	0.348864
vari-PD	1848	1708.23	0	0
vari-PC	1410	1270.23	35.4139	0.256468
vari-PE	1836	1696.23	1.26903e-08	6.88225e-11
vari-PF	1410	1270.23	35.4139	0.256468
Chd1-PA	5652	5512.23	178.549	0.29797
Chd1-PB	5703	5563.23	0	0
Chd1-PC	5646	5506.23	0.450511	0.000752649
beta-Spec-PA	6876	6736.23	350.6	0.47878
beta-Spec-PB	6927	6787.23	0.0017392	2.35721e-06
beta-Spec-PC	6444	6304.23	58.3987	0.0852143
alpha-Spec-PA	7248	7108.23	180.339	0.233383
alpha-Spec-PB	7374	7234.23	4.31823e-05	5.49104e-08
alpha-Spec-PC	7344	7204.23	3.55015e-05	4.53315e-08
alpha-Spec-PD	7278	7138.23	205.661	0.265035
alphaSnap-PA	879	739.226	274	3.40968
UQCR-C2-PA	1323	1183.23	16	0.124392
UQCR-C2-PB	1323	1183.23	16	0.124392
Jon65Aiv-PA	816	676.226	0	0
AGO3-PD	2604	2464.23	27	0.100792
AGO3-PE	2604	2464.23	27	0.100792
AGO3-PF	2604	2464.23	27	0.100792
AGO3-PG	2601	2461.23	0	0
CG33521-PC	1950	1810.23	263.254	1.33778
CG33521-PA	1992	1852.23	301.011	1.49496
CG33521-PD	1950	1810.23	263.254	1.33778
CG33521-PG	1761	1621.23	49.4804	0.280757
meigo-PA	1017	877.226	331.5	3.47627
meigo-PB	1017	877.226	331.5	3.47627
CG14644-PA	882	742.226	0	0
CG14644-PB	678	538.226	1	0.0170913
CG34222-PA	306	167.884	0	0
gish-PI	1425	1285.23	0	0
gish-PB	1407	1267.23	0	0
gish-PA	1269	1129.23	0	0
gish-PD	1407	1267.23	0	0
gish-PE	1392	1252.23	0	0
gish-PC	1284	1144.23	0	0
gish-PF	1077	937.226	17.0826	0.167668
gish-PG	1431	1291.23	0	0
gish-PH	1407	1267.23	0	0
gish-PL	1614	1474.23	320.277	1.99849
gish-PJ	1566	1426.23	37.1912	0.239879
gish-PK	1491	1351.23	0	0
gish-PM	1407	1267.23	0	0
gish-PN	1347	1207.23	0	0
gish-PO	1200	1060.23	42.8617	0.371887
gish-PP	1020	880.226	138.588	1.44835
CG33655-PB	324	185.253	1	0.0496566
CG33655-PC	123	22.4931	0	0
CG34241-PA	249	114.069	0	0
CG34160-PA	216	85.182	0	0
whip-PA	501	361.226	0	0
CG12547-PA	2154	2014.23	367.508	1.67841
CG12547-PB	2154	2014.23	367.508	1.67841
CG12547-PC	1869	1729.23	47.9846	0.255265
BG642167-PA	321	182.308	25086	1265.81
Dup99B-PB	114	18.3006	94.2827	47.3922
Dup99B-PA	165	45.9435	3992.72	799.439
CG34461-PA	417	277.379	0	0
CG34461-PB	417	277.379	0	0
CG33308-PA	579	439.226	0	0
CG15394-PC	480	340.226	317	8.57102
CG15394-PD	480	340.226	317	8.57102
Acbp3-PB	255	119.494	0	0
Acbp3-PA	255	119.494	0	0
dUTPase-PC	525	385.226	2.33333	0.0557189
dUTPase-PD	525	385.226	2.33333	0.0557189
dUTPase-PB	525	385.226	2.33333	0.0557189
dUTPase-PA	567	427.226	0	0
roh-PA	249	114.069	36.5	2.94352
roh-PB	249	114.069	36.5	2.94352
CG2016-PE	765	625.226	0	0
CG2016-PB	750	610.226	0	0
CG2016-PC	552	412.226	0	0
CG2016-PD	750	610.226	0	0
CG17242-PB	738	598.226	1538.5	23.6577
CG17242-PA	738	598.226	1538.5	23.6577
CG17575-PA	876	736.226	1333.48	16.6616
CG17575-PB	897	757.226	5726.52	69.5674
Prosalpha6-PB	840	700.226	114	1.49764
Prosalpha6-PA	840	700.226	114	1.49764
CG4218-PA	846	706.226	0	0
CG4218-PD	708	568.226	0	0
CG4218-PB	324	185.253	0	0
CG4218-PC	846	706.226	0	0
CG1288-PA	564	424.226	0	0
CG1288-PB	564	424.226	0	0
glob2-PB	669	529.226	0	0
glob2-PC	660	520.226	0	0
glob2-PD	630	490.226	0	0
CG14034-PB	1017	877.226	29913.5	313.687
CG14034-PC	1017	877.226	29913.5	313.687
26-29-p-PA	1650	1510.23	162	0.986766
CG32388-PA	240	105.952	0	0
rig-PB	3708	3568.23	209	0.538809
CG33981-PC	339	200.022	43.746	2.01188
CG33981-PA	243	108.575	27.627	2.34069
CG33981-PB	243	108.575	27.627	2.34069
CG42237-PB	930	790.226	2	0.023282
CG42237-PA	1092	952.226	0	0
CG42238-PC	303	164.935	0	0
CG42238-PD	303	164.935	0	0
CG42238-PE	303	164.935	0	0
CG42238-PA	447	307.29	21	0.628655
CG42238-PB	303	164.935	0	0
CG42239-PA	210	80.2413	199	22.8137
CG42240-PB	1041	901.226	102	1.04114
CG42240-PA	543	403.226	0	0
CG42240-PC	543	403.226	0	0
pot-PC	2892	2752.23	0.333333	0.00111413
pot-PA	2892	2752.23	0.333333	0.00111413
pot-PB	2892	2752.23	0.333333	0.00111413
ttm50-PA	1287	1147.23	10.5	0.084194
ttm50-PB	1287	1147.23	10.5	0.084194
lmgA-PC	258	122.173	2.5	0.188237
lmgA-PD	258	122.173	2.5	0.188237
lmgA-PA	258	122.173	2.5	0.188237
lmgA-PB	258	122.173	2.5	0.188237
CG34434-PB	1383	1243.23	1	0.0073993
Pgk-PA	1248	1108.23	26	0.215817
Pgk-PB	1248	1108.23	26	0.215817
Pgk-PC	1248	1108.23	26	0.215817
Pgk-PD	1248	1108.23	26	0.215817
Pgk-PE	1248	1108.23	26	0.215817
Cht10-PB	6861	6721.23	6	0.0082119
Cht10-PC	6861	6721.23	6	0.0082119
Cht10-PA	6861	6721.23	6	0.0082119
beat-VII-PD	1554	1414.23	2	0.0130092
Octbeta3R-PF	3771	3631.23	0	0
Octbeta3R-PG	3357	3217.23	0	0
Octbeta3R-PJ	1338	1198.23	0	0
Octbeta3R-PK	1371	1231.23	0	0
CG42245-PA	456	316.258	144	4.18853
CG42246-PA	270	133.456	2	0.137858
CG42246-PB	270	133.456	2	0.137858
DCX-EMAP-PG	3357	3217.23	0	0
DCX-EMAP-PC	3231	3091.23	0	0
DCX-EMAP-PD	2460	2320.23	0	0
DCX-EMAP-PF	2556	2416.23	0	0
CG42249-PB	1674	1534.23	0	0
CG42249-PC	1677	1537.23	0	0
CG42249-PD	1677	1537.23	0	0
futsch-PC	16488	16348.2	8	0.00450153
futsch-PE	16488	16348.2	8	0.00450153
futsch-PF	16488	16348.2	8	0.00450153
mmd-PJ	4455	4315.23	0	0
mmd-PB	2514	2374.23	0	0
mmd-PD	4392	4252.23	0	0
mmd-PH	4395	4255.23	0	0
mmd-PI	3831	3691.23	0	0
mmd-PE	3579	3439.23	0	0
mmd-PF	4449	4309.23	0	0
mmd-PG	3522	3382.23	0	0
Ndae1-PA	3093	2953.23	0	0
Ndae1-PB	3300	3160.23	0	0
Ndae1-PC	3573	3433.23	10.9111	0.0292352
Ndae1-PD	3405	3265.23	0	0
Ndae1-PE	3261	3121.23	0	0
Ndae1-PF	3084	2944.23	0	0
Ndae1-PG	3204	3064.23	5.08892	0.0152773
Ndae1-PH	3162	3022.23	0	0
Ndae1-PI	3381	3241.23	0	0
Ndae1-PJ	3141	3001.23	0	0
PolA1-PA	4467	4327.23	48	0.10204
glo-PB	1761	1621.23	253.77	1.43992
glo-PC	540	400.226	56.459	1.29768
glo-PA	1761	1621.23	253.77	1.43992
CG42255-PB	10842	10702.2	2	0.00171908
CG42258-PC	1398	1258.23	75	0.548332
CG42258-PD	510	370.226	0	0
CG42258-PE	528	388.226	0	0
CG42258-PF	510	370.226	0	0
CG42260-PA	3750	3610.23	0	0
CG42260-PB	2925	2785.23	0	0
CG42260-PD	3744	3604.23	0	0
CG42260-PE	3810	3670.23	0	0
fid-PB	4176	4036.23	332	0.756665
CG42263-PB	489	349.226	0	0
CG42264-PB	1566	1426.23	0	0
CG42264-PA	1905	1765.23	0	0
OtopLc-PD	4731	4591.23	0	0
OtopLc-PE	4368	4228.23	0	0
OtopLc-PF	4791	4651.23	0	0
CG42266-PA	1716	1576.23	2	0.0116722
Clbn-PB	2979	2839.23	1473.5	4.7741
Clbn-PC	2979	2839.23	1473.5	4.7741
RunxB-PC	1992	1852.23	2	0.00993292
CG42268-PD	4434	4294.23	188.307	0.403389
CG42268-PF	4179	4039.23	0	0
CG42268-PH	3657	3517.23	0	0
CG42268-PI	4482	4342.23	1.73921e-08	3.68451e-11
CG42268-PJ	996	856.226	139.321	1.49682
CG42268-PL	4197	4057.23	0	0
CG42268-PM	3603	3463.23	0	0
CG42268-PN	1527	1387.23	0	0
CG42268-PO	3753	3613.23	81.3714	0.207165
CG42269-PE	1989	1849.23	0	0
CG42271-PB	600	460.226	6.67751	0.13347
CG42271-PC	3843	3703.23	19.3225	0.0479981
CG42272-PC	1755	1615.23	0	0
CG42272-PE	1305	1165.23	0	0
mnb-PE	2727	2587.23	22.6954	0.0806947
mnb-PG	1815	1675.23	19.2642	0.105783
mnb-PH	3144	3004.23	0	0
mnb-PF	1824	1684.23	0.0404032	0.000220677
mnb-PI	2232	2092.23	0	0
alpha-Man-Ia-PJ	2004	1864.23	60.9998	0.301003
alpha-Man-Ia-PK	1932	1792.23	29.0006	0.148852
alpha-Man-Ia-PH	2004	1864.23	60.9998	0.301003
alpha-Man-Ia-PI	2055	1915.23	0	0
alpha-Man-Ia-PL	2004	1864.23	60.9998	0.301003
alpha-Man-Ia-PM	2004	1864.23	60.9998	0.301003
alpha-Man-Ia-PN	2004	1864.23	60.9998	0.301003
alpha-Man-Ia-PO	2004	1864.23	60.9998	0.301003
alpha-Man-Ia-PP	1932	1792.23	29.0006	0.148852
Pde9-PE	4581	4441.23	0	0
Pde9-PF	4581	4441.23	0	0
Pde9-PB	4581	4441.23	0	0
Pde9-PD	4872	4732.23	11	0.021383
corn-PB	2883	2743.23	9.99996	0.0335334
corn-PC	3324	3184.23	0	0
corn-PD	3306	3166.23	0	0
corn-PE	2913	2773.23	3.65636e-05	1.21284e-07
Nedd4-PE	2382	2242.23	523.85	2.14916
Nedd4-PF	2871	2731.23	304.381	1.02518
Nedd4-PG	2796	2656.23	51.043	0.176771
Nedd4-PI	2952	2812.23	9.60311	0.0314125
Nedd4-PH	2985	2845.23	0	0
Nedd4-PJ	3024	2884.23	0	0
Nedd4-PK	2505	2365.23	0	0
Nedd4-PL	3018	2878.23	0	0
Nedd4-PM	3000	2860.23	55.1223	0.177283
ome-PE	2772	2632.23	0	0
ome-PF	2409	2269.23	52.0622	0.21105
ome-PG	3123	2983.23	3.9378	0.0121425
ome-PH	2355	2215.23	1.35531e-06	5.62808e-09
bun-PD	681	541.226	1.26684	0.021532
bun-PB	660	520.226	25.6127	0.452902
bun-PC	570	430.226	0	0
bun-PG	3996	3856.23	11.8938	0.0283726
bun-PA	3621	3481.23	93.0886	0.245983
bun-PE	765	625.226	7.33797	0.107964
bun-PF	3294	3154.23	0	0
bun-PH	681	541.226	1.26684	0.021532
bun-PO	579	439.226	4.05159	0.0848551
bun-PP	3414	3274.23	315.482	0.886352
5PtaseI-PB	1203	1063.23	91.4022	0.790809
5PtaseI-PC	2100	1960.23	89.5978	0.420467
5PtaseI-PG	1458	1318.23	0	0
CG42284-PD	1974	1834.23	0	0
CG42284-PE	1218	1078.23	0	0
CG42287-PA	438	298.32	0	0
CG42288-PB	474	334.226	0	0
CG42288-PA	483	343.226	0	0
Ir60b-PA	1734	1594.23	0	0
Ir60d-PB	1725	1585.23	0	0
Ir7f-PA	1866	1726.23	0	0
Ir7e-PA	1827	1687.23	0	0
Ir7d-PA	1785	1645.23	0	0
CG42296-PA	2985	2845.23	6	0.0193988
Ir94d-PA	1782	1642.23	0	0
Ir94e-PA	1836	1696.23	0	0
CG42299-PA	549	409.226	0	0
CG42300-PA	546	406.226	0	0
